2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 7630 6 3 180 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 3.163.24.96 42242 443 6 23 2002 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 33805 6 2 128 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.20 62785 443 6 3 156 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 8142 443 6 23 2002 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.72 10.0.9.150 443 9297 6 2 128 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 6863 443 6 3 156 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 16470 443 6 11 1031 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.20 10.0.9.150 443 39842 6 9 6144 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 4411 6 2 128 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.20 18666 443 6 3 156 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.20 51024 443 6 3 156 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 57103 443 6 11 1031 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 6863 6 2 128 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.72 25822 443 6 3 156 1728080482 1728080510 ACCEPT OK
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1728080481 1728080558 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080480 1728080555 - NODATA
2 481665107626 eni-0b698aefb4aed438d 108.138.94.17 10.0.137.234 443 57751 6 10 6342 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.20 10.0.137.234 443 26234 6 2 128 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1728080480 1728080554 - NODATA
2 481665107626 eni-0b698aefb4aed438d 108.138.94.20 10.0.137.234 443 7630 6 8 6092 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.20 61901 443 6 3 156 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 33805 6 2 128 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080480 1728080554 - NODATA
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.102 30250 443 6 10 979 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 55725 6 2 128 1728080480 1728080509 ACCEPT OK
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080479 1728080548 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1728080479 1728080551 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080479 1728080550 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 8142 6 87 113578 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 41127 6 2 128 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.17 10.0.9.150 443 7469 6 2 128 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 54190 443 6 3 156 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080477 1728080553 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.102 39721 443 6 3 156 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 57081 443 6 3 156 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 2142 443 6 3 156 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 3.163.24.15 2578 443 6 1 52 1728080477 1728080503 ACCEPT OK
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080477 1728080550 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 - - - - - - - 1728080476 1728080508 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080476 1728080548 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1728080474 1728080549 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.17 7469 443 6 9 927 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.17 57987 443 6 1 52 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.20 10.0.9.150 443 42713 6 10 6342 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.20 42713 443 6 10 979 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 147.185.133.255 10.0.9.150 52534 8833 6 1 44 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 55725 443 6 9 927 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.20 49082 443 6 11 1031 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 21529 443 6 11 1031 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.17 26154 443 6 3 156 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 2142 6 2 128 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.17 10.0.9.150 443 11085 6 10 6342 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.72 38428 443 6 10 979 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.137.234 443 21529 6 10 6342 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.72 3503 443 6 3 156 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.137.234 10.0.9.150 61901 443 6 3 156 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 162.216.150.31 10.0.9.150 51939 9408 6 1 44 1728080473 1728080500 ACCEPT OK
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080472 1728080545 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080472 1728080545 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080471 1728080546 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1728080470 1728080542 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080467 1728080542 - NODATA
2 481665107626 eni-0b698aefb4aed438d 108.138.94.102 10.0.137.234 443 55103 6 10 6342 1728080466 1728080480 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 4411 6 10 6342 1728080466 1728080480 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 41681 6 10 6342 1728080466 1728080480 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.17 10.0.137.234 443 57103 6 10 6342 1728080466 1728080480 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 3.163.24.15 30760 443 6 1 52 1728080466 1728080480 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.20 10.0.137.234 443 61901 6 2 128 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.17 10.0.137.234 443 41127 6 10 6342 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.102 7121 443 6 10 979 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.102 10.0.137.234 443 7121 6 10 6342 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.20 10.0.137.234 443 26077 6 10 6342 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.17 10.0.137.234 443 55417 6 10 6342 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.72 7351 443 6 10 979 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 7351 6 10 6342 1728080465 1728080491 ACCEPT OK
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1728080465 1728080542 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1728080464 1728080533 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1728080464 1728080541 - NODATA
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.72 16470 443 6 11 1031 1728080463 1728080486 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 16470 6 10 6342 1728080463 1728080486 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 10.0.137.234 108.138.94.17 15564 443 6 10 979 1728080463 1728080486 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.102 10.0.137.234 443 30250 6 10 6342 1728080463 1728080486 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.17 10.0.137.234 443 40825 6 93 121322 1728080463 1728080486 ACCEPT OK
2 481665107626 eni-0b698aefb4aed438d 108.138.94.72 10.0.137.234 443 2205 6 10 6342 1728080463 1728080486 ACCEPT OK
