2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 41096 6 1 52 1727472874 1727472894 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 193.41.206.142 10.0.9.150 54738 8728 6 1 40 1727472874 1727472894 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.102 6256 443 6 1 52 1727472871 1727472874 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 35.203.211.38 10.0.9.150 49248 3050 6 1 44 1727472871 1727472874 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472870 1727472940 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472869 1727472943 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 10.0.149.211 99.84.66.25 15650 443 6 23 2014 1727472869 1727472870 ACCEPT OK
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472865 1727472941 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 15650 6 88 114687 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 143.42.1.185 10.0.9.150 48971 563 6 1 44 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 41096 443 6 1 52 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 99.84.66.25 10.0.9.150 443 36002 6 88 114687 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 99.84.66.67 10.0.9.150 443 64687 6 1 52 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 99.84.66.67 64687 443 6 1 52 1727472864 1727472892 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472862 1727472934 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1727472861 1727472938 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 108.138.94.102 10.0.149.211 443 8925 6 3 180 1727472860 1727472880 ACCEPT OK
2 481665107626 eni-0e0b4d9c267096c59 10.0.149.211 108.138.94.102 8925 443 6 3 156 1727472860 1727472880 ACCEPT OK
2 481665107626 eni-0e0b4d9c267096c59 99.84.66.67 10.0.149.211 443 5052 6 1 52 1727472860 1727472880 ACCEPT OK
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472859 1727472932 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472856 1727472934 - NODATA
2 481665107626 eni-0b698aefb4aed438d - - - - - - - 1727472855 1727472887 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472853 1727472924 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472853 1727472934 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472849 1727472926 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472849 1727472927 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.72 10.0.9.150 443 14373 6 2 128 1727472847 1727472877 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.102 28514 443 6 1 52 1727472847 1727472877 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 147.185.133.123 10.0.9.150 56123 22998 6 1 44 1727472847 1727472877 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 8925 6 2 128 1727472847 1727472877 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 193.163.125.28 10.0.9.150 37641 2086 6 1 44 1727472847 1727472877 ACCEPT OK
2 481665107626 eni-0e0b4d9c267096c59 108.138.94.102 10.0.149.211 443 42098 6 1 52 1727472845 1727472847 ACCEPT OK
2 481665107626 eni-0e0b4d9c267096c59 10.0.149.211 108.138.94.102 42098 443 6 1 52 1727472845 1727472847 ACCEPT OK
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472845 1727472917 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 10.0.149.211 108.138.94.72 16950 443 6 2 104 1727472845 1727472846 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472845 1727472918 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 - - - - - - - 1727472844 1727472875 - NODATA
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472844 1727472921 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1727472844 1727472924 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472843 1727472917 - NODATA
2 481665107626 eni-0e0b4d9c267096c59 108.138.94.72 10.0.149.211 443 16950 6 2 128 1727472843 1727472846 ACCEPT OK
2 481665107626 eni-0e0b4d9c267096c59 10.0.149.211 99.84.66.67 5052 443 6 30 2378 1727472843 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.102 10.0.9.150 443 6256 6 1 52 1727472842 1727472851 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 42098 6 1 52 1727472842 1727472851 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.102 10.0.9.150 443 28514 6 1 52 1727472841 1727472856 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 31412 6 1 52 1727472841 1727472856 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 42098 443 6 1 52 1727472841 1727472856 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 99.84.66.5 18904 443 6 2 104 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 157.230.153.230 10.0.9.150 52425 5006 6 1 44 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 185.242.226.6 10.0.9.150 32850 12358 6 1 44 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 5052 443 6 30 2378 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 5052 6 90 113786 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.72 14373 443 6 2 104 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 16950 443 6 2 104 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 80.66.83.47 10.0.9.150 41220 35154 6 1 44 1727472839 1727472860 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 108.138.94.102 48573 443 6 1 52 1727472838 1727472847 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 147.185.133.173 10.0.9.150 50771 45020 6 1 44 1727472838 1727472847 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 8925 443 6 1 52 1727472838 1727472847 ACCEPT OK
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472835 1727472909 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472835 1727472901 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472833 1727472900 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1727472833 1727472914 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472831 1727472906 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472830 1727472904 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472829 1727472897 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472829 1727472900 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1727472829 1727472909 - NODATA
2 481665107626 eni-0b698aefb4aed438d - - - - - - - 1727472829 1727472859 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472829 1727472901 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472828 1727472900 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472828 1727472900 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472827 1727472902 - NODATA
2 481665107626 eni-0b698aefb4aed438d - - - - - - - 1727472827 1727472859 - NODATA
2 481665107626 eni-0265c634edd535b91 - - - - - - - 1727472827 1727472900 - NODATA
2 481665107626 eni-0b7347fae538d61cf - - - - - - - 1727472826 1727472896 - NODATA
2 481665107626 eni-0b698aefb4aed438d - - - - - - - 1727472824 1727472854 - NODATA
2 481665107626 eni-0e52602be7b6a5fb0 4.151.38.185 10.0.9.150 36869 5984 6 1 40 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.9.150 10.0.149.211 443 16950 6 2 128 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 35.203.211.14 10.0.9.150 53061 1252 6 1 44 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 10.0.149.211 10.0.9.150 31412 443 6 1 52 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 59.110.32.221 10.0.9.150 46690 6379 6 1 60 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0e52602be7b6a5fb0 108.138.94.102 10.0.9.150 443 48573 6 1 52 1727472823 1727472846 ACCEPT OK
2 481665107626 eni-0f6a46e64f9b00d31 - - - - - - - 1727472823 1727472901 - NODATA
2 481665107626 eni-09fd81d933ba57494 - - - - - - - 1727472822 1727472895 - NODATA
